city,category,place name,name,date,review text
Agadir,Hotel,Océan Atlantic View,nathalielU8561IN,il y a 2 ans ,"Séjour au top. Un grand merci à Youssef le réceptionniste qui a été très pro lors de notre arrivée catastrophique. Très impliqué, de bons conseils et honnête et disponible, toujours le sourire, passez par lui, il connaît toutes les ficelles."
Agadir,Hotel,Océan Atlantic View,Mehdi Bouslim,il y a 4 ans ,"Je tiens à remercier tout le personnel de cet établissement qui s'est montré très accueillant disponible et serviable, la chambre que j'avais donnait sur la piscine et avait une belle vue sur la mer... …"
Agadir,Hotel,Océan Atlantic View,hanae kala,il y a 3 ans ,"Accueil très chaleureux, personnels très gentils et à l'écoute et petit déjeuner copieux.
Les studios sont d'une propreté irréprochable.
Je recommande fortement cet hôtel."
Agadir,Hotel,Océan Atlantic View,Nadia Ben Djaballah,il y a 2 ans ,"Tres bel hôtel,bien situé,personnel aimable.Petit-déjeuner top.
Piscine nickel.
L’équipement (frigo,salle de bain)un peu trop vétuste vu le standing de l’hôtel."
Agadir,Hotel,Océan Atlantic View,Abdellah Garmali,il y a 7 ans ,"Cet établissement est à 7 minutes à pied de la plage. Situé à 5 minutes à pied de la plage d'Agadir ainsi qu'à 10 minutes de marche du centre-ville, le Bo Hotel propose une piscine extérieure, un sauna, un hammam et un salon de beauté. …"
Agadir,Hotel,Océan Atlantic View,Camille RIPOL,il y a 3 ans ,"De passage à Agadir nous avons été très satisfaites de cet hôtel. Les chambres sont spatieuses et très propres, les personnel hyper accueillant (mention spéciale pourYoussef) et le petit déjeuner très varié avec des produits frais. Je recommande les yeux fermés"
Agadir,Hotel,Océan Atlantic View,Jean Béland,il y a 6 ans ,"Très bien situé avec vue sur mer, près de la plage. Parking gratuit 24 hr. Très grand appartement avec cuisine et balcon. Piscine. Prix très compétitif,  probablement en raison des rénos en cours au lobby. Les terrains vagues devant et derrière sont pas très jolis."
Agadir,Hotel,Océan Atlantic View,Dija Dija,il y a 3 ans ,"Je vous recommande de ne plus partir dans cet hôtel.
Les lits les canapés la climatisation les télévisions sont anciens cela prouve que depuis l ouverture de l'hôtel rien n à été changer. Le wifi ne marche pas."
Agadir,Hotel,Océan Atlantic View,umm kenzii,il y a un an ,"Endroit accueillant, propre , avec un service irréprochable  pour séjourner paisiblement, les petits déjeuner sont variés très bon ."
Agadir,Hotel,Océan Atlantic View,Amine K.,Modifié il y a 7 ans ,"Hôtel propre, sans cafard ni souris vous pouvez vous reposer sur vos lauriers.
Piscine impeccable, jaccuzi, salle de sport bref tout y est pour vous occuper. Le ménage est fait tout les jours ce que je trouve agréable. …"
Agadir,Hotel,Océan Atlantic View,antoine ensminger,il y a 4 ans ,"Démarrage de séjour un peu compliqué avec notre appartement pas prêt et pas propre  mise à part cela, très bien, bel appart avec des belles prestations, vue sur la mer au 2eme étage magnifique, personnel serviable, souriant et sympa.
Je recommande!"
Agadir,Hotel,Moroccan friends’ house,ايوب العماري,il y a un mois ,Excellent service
Agadir,Hotel,Moroccan friends’ house,Hicham Bigg,il y a 10 heures ,
Agadir,Hotel,Riad Les Chtis d'Agadir,Elodie Jourdan,il y a une semaine ,"Nous avons séjourné deux nuits à notre arrivée au Maroc et nous remercions chaleureusement le personnel pour son accueil, aussi bien avant notre venue (par mail) qu’à notre arrivée sur place. La chambre était propre, calme et agréable, avec …"
Agadir,Hotel,Riad Les Chtis d'Agadir,th_ob921,il y a 3 semaines ,"Nous avons réservé plusieurs nuits dans ce Riad. Il est idéalement placé pour faire toutes sortes d’activités (souk, plage). Le personnel d’accueil est vraiment très chaleureux et à votre service. Merci à Leila pour son accueil et ses …"
Agadir,Hotel,Riad Les Chtis d'Agadir,774cyrillet,il y a 4 mois ,"Un séjour inoubliable au Riad Les Chtis d’Agadir !|Un lieu plein de charme, authentique et décoré avec beaucoup de goût. L’emplacement est idéal pour découvrir la région|L’accueil est tout simplement exceptionnel : chaleureux, une ambiance …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Ponyo69120,il y a 3 mois ,"Ce Riad est une petite pépite. Les chambres sont décorées avec goût, et m'ont l'air d'avoir été rénovées.|On peut réserver des activités avec le Riad, et réserver la navette pour l'aéroport.|La cuisine (repas du soir pour seulement 15€) est …"
Agadir,Hotel,Riad Les Chtis d'Agadir,309arnauldd,il y a 2 mois ,"Excellente situation en dehors de la zone des touristes qui permet une immersion chez  les Berbères. Et la plage reste à 2€ en taxi 👍, donc c'est parfait !|Merci à Caroline, Didier, Lina et Willy pour leur accueil et les soirées (que je …"
Agadir,Hotel,Riad Les Chtis d'Agadir,sylvie patitucci,il y a un mois ,"Je suis venue avec ma fille mi juillet .Le riad a été une belle découverte  . L accueil à été très sympathique  et bienveillant  par l équipe  .
Le riad est très propre , le petit déjeuner  est copieux et le repas du soir est …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Minh Ha-Duong,il y a 2 semaines ,"Leyla très efficace: thé et brief d accueil, excursion au parc national, lessive, petit déjeuner tôt. Qu'on lui donne sa propriété à gérer!!!
Je croyais que quand il n y avait pas d arbres dans le patio c était un Dar pas …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Lola Dublaneau,il y a 5 mois ,"Un lieu exceptionnel !
Quelle agréable surprise ! Le seul riad de la ville, et sans aucun doute le meilleur endroit où dormir à Agadir ! …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Rémi ANDRAL,il y a 4 mois ,"Excellent séjour dans le riad Les Chtis d'Agadir.
Caroline et Didier sont très accueillants et nous ont donné de précieux conseils pour continuer notre voyage vers Tafraoute. …"
Agadir,Hotel,Riad Les Chtis d'Agadir,493ildad,il y a 4 mois ,très belle chambre! caroline et didier sont  tres accueillants aux petits soins et de très bon conseil pour les lieux à visiter au maroc !! l'ensemble du personnel est tres à l écoute on se sent comme à la maison !! la cuisine  préparée sur place est excellente tout est fait pour passer un séjour inoubliable!
Agadir,Hotel,Riad Les Chtis d'Agadir,Guillaume (“Jean Pierre 32”),il y a 3 mois ,"Ce Riad à Agadir est d'un excellent rapport prix/convivialité. Nous avons était très bien accueilli et l'atmosphère est magnifique.
Will et Lina vous accueilleront comme chez eux, les rituels des repas et le …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Richard (“Murphy6617”),il y a 3 mois ,"merci encore à toute l'équipe des chtis d'Agadir pour leur bienveillance.
Ce fut un plaisir de partager de si bon moments lors des repas collectifs une très belle expérience à renouveler sans modération. …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Safari41084064853,il y a un mois ,"C’est une très bonne option….vraiment pour répéter.|Le Riad, l’accueil, le repas, la localisation……vraiment très bonne expérience pour découvrir Agadir.||L’équipe est aussi magnifique: Fatima (cuisine, service), Leyla (accueil)……vraiment …"
Agadir,Hotel,Riad Les Chtis d'Agadir,antony_guilloteau,il y a un mois ,"Logement idéalement placé, proche du souk et de la plage. |Un grand merci à Laila pour son accueil et ses conseils. Ne manquez pas d’aller manger une brochette ou une côtelette chez Souss"
Agadir,Hotel,Riad Les Chtis d'Agadir,Chloé V,il y a 3 mois ,"Riad très sympathique et chaleureux, la cuisine traditionnelle (petit déjeuner et dîner) est excellente et copieuse.
Les chambres sont confortables, spacieuses et décorées avec goût. Le personnel …"
Agadir,Hotel,Riad Les Chtis d'Agadir,725emmanuelle,il y a 6 mois ,Accueil très sympathique de Didier et Caroline les propriétaires. Très bons conseils de Nathalie sur les lieux à visiter. Petit déjeuner maison et copieux pris en terrasse.  Table d’hôte conviviale et cuisine locale. Nombreuses excursions …
Agadir,Hotel,Riad Les Chtis d'Agadir,M H,il y a 3 mois ,Nous tenons tout d’abord à remercier Lina et Willy qui ont su nous accueillir avec brio. Nous nous sommes immédiatement senti à l'aise. …
Agadir,Hotel,Riad Les Chtis d'Agadir,Véronique Vittet,il y a 4 mois ,"Merci beaucoup Didier et Caroline ! Un accueil chaleureux et joyeux, une deco toute  gaie, une équipe aux petits soins, des repas délicieux, des conseils de visite avisés. Nous avons passé un séjour très sympa dans ce riad familial et bien situé dans Agadir. Cela donne envie de revenir..."
Agadir,Hotel,Riad Les Chtis d'Agadir,Arnauld Dupain,il y a un mois ,"Super équipe, emplacement en dehors des grands hôtels, je recommande de prendre les repas du soir, ils sont exceptionnels. Et on se retrouve tous autour d'une grande table."
Agadir,Hotel,Riad Les Chtis d'Agadir,Christine Charreton,il y a 5 mois ,"Nous revenons d'un séjour au Maroc, où nous avons passé plusieurs nuits dans ce magnifique riad. Caroline et Didier ont nous seulement beaucoup de goût pour la décoration, mais c'est sans compter l'accueil, les repas et les supers conseils. …"
Agadir,Hotel,Riad Les Chtis d'Agadir,nathalier258,il y a 2 mois ,Nous revenons du riad des ch'tis d agadir et se fut que du bonheur un lieu magnifique chambre décorée avec soins linge de lit et de toilette changé tout les jours nous furent accueilli comme des hotes faisant partie de la famille je …
Agadir,Hotel,Riad Les Chtis d'Agadir,Martine Smekens,il y a 6 mois ,"Une belle découverte ! Nous venons de passer 3 jours au riad et ce fut une parenthèse bien agréable après plusieurs jours dans le désert. Accueillis chaleureusement par Caroline et Didier, nous avons apprécié le calme des lieux et les …"
Agadir,Hotel,Riad Les Chtis d'Agadir,cecile laverne,il y a 6 mois ,"Avons passé un excellent séjour,  l accueil y est chaleureux par tous  , de très belles propositions d excursions.  Nous avons pu en faire deux et avons passé deux très belles journées. Nous avons pu visiter plusieurs lieux  d Agadir à pied"
Agadir,Hotel,Riad Les Chtis d'Agadir,Amélie Tlm,il y a 7 mois ,"Nous avons passé 5 jours en amoureux exceptionnels.
L'accueil, la générosité et les sourires de Caroline, Didier, Mamie et Nathalie ont été formidables. …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Christophe Berger,il y a un an ,"Bon faut quand même le dire les Chtis d'Agadir ne sont pas des Chtis et évidemment ça change tout. A part ça les chambres sont superbes, le petit déjeuner extra. Quant à l'emplacement, il est un peu loin de la plage. Sur la terrasse, c'est …"
Agadir,Hotel,Riad Les Chtis d'Agadir,annie roy,il y a 9 mois ,"Idéalement placé au calme mais en ville le Riad est superbement bien tenu.
L’accueil de Didier est au top : souriant avec de l’humour et qui aime prodiguer de bons conseils pour des balades ou découvertes sans oublier les petits …"
Agadir,Hotel,Riad Les Chtis d'Agadir,le priol Pascal,il y a 10 mois ,"Nous venons de passez un séjour au Riad des chti's et nous avons découvert un havre de paix et de beauté. Idéalement situé à seulement 20 min de l’aéroport, proche de nombreux commerces, pharmacie, banques, souk,.... Dés que vous passez la …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Joel Mendesgomes,il y a 10 mois ,"Emile et Micheline sont 2 personnes fantastiques qui ont le cœur sur le main et le sens de l’accueil et de la convivialité. Ils nous ont conseillé, orienté, et surtout accueillit  dans ce Riad magnifique à l’ambiance familiale. …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Sophie Guyenot,il y a 4 mois ,Accueil très chaleureux. Repas Marocains en communs conviviaux avec nos hôtes. Très bons conseils sur les usages locaux.
Agadir,Hotel,Riad Les Chtis d'Agadir,Marie-France ESCUDERO,il y a 10 mois ,"Le riad, très bien situé au coeur de la ville, géré par Micheline et Emile offre une expérience chaleureuse et accueillante.
Micheline et Emile se montrent à l'écoute des besoins de leurs clients. Leur …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Marion B,il y a 11 mois ,"Micheline et Émile nous ont tellement bien accueillis que nous sommes revenus une deuxième fois lors de notre séjour à Agadir ! Le riad est un peu excentré mais dans un quartier très calme, à 10min à pied du souk et 10min en taxi de la …"
Agadir,Hotel,Riad Les Chtis d'Agadir,SPITZER Anne-Laure,il y a 11 mois ,"Situé dans un quartier populaire d’Agadir, le Riad, décoré dans le pur style marocain, est idéalement placé et tous les lieux d’intérêt sont facilement accessibles à pied ou en taxi. Un grand merci à Micheline et Émile pour leur accueil …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Annick Maillol,il y a 11 mois ,"Riad très agréable bien placé un accueil chaleureux avec Micheline et Emile qui sont formidables et qui nous ont bien aidé pour nos excursions et nos déplacements . le Riad est très propre , il y a une  bonne literie et un excellent petit déjeuner . tout était parfait ."
Agadir,Hotel,Riad Les Chtis d'Agadir,Florence LE LAIN,il y a 9 mois ,"Caroline et Didier, les propriétaires, nous accueillent dans cet endroit chaleureux et aménagé avec beaucoup de goût.... tout y est agréable et paisible, on y mange très bien, grâce à Najat et les chambres sont  propres, grâce à Fatima et …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Basly Simon,il y a un an ,"Nous avons passé un superbe séjour !
Le Riad, niché dans un quartier local et bien situé, est à son image : chaleureux et convivial. …"
Agadir,Hotel,Riad Les Chtis d'Agadir,ISABELLE LAPOSTOLLE,il y a un an ,"Riad très sympathique que l'on recommande. Chambre très propre, bonne literie, au calme. Terrasse bien aménagée où le petit déjeuner copieux est servi par du personnel très agréable. Et cela sans oublier les hôtes Micheline, Émile et les …"
Agadir,Hotel,Riad Les Chtis d'Agadir,brimar67770,il y a 7 mois ,"Riad correct pour une courte étape à Agadir, rien à redire dans la globalité, chambre et literie confortables, personnel (français et belge) à l'écoute avec de bons conseils, petits déjeuner satisfaisant, bonne situation, à 20 dirhams de …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Bénédicte Ramognino,il y a 2 ans ,"Premier séjour dans ce Riad en plein cœur d’Agadir. L’endroit est accueillant, décoré avec goût dans le style marocain. La terrasse en haut du Riad ainsi que l’espace déjeuner sont très agréables. …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Marina Hauchere,il y a un an ,"Emile et Micheline (Micheline et Emile 🤣 peut importe celui qu’on cite en premier) sont 2 personnes fantastiques qui ont le cœur sur le main et le sens de l’accueil et de la convivialité. Ils nous ont conseillé, orienté, et surtout …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Mathieu Ginestet,il y a 4 semaines ,"Excellent accueil,  un riad magnifique et très bien entretenu.
Une très bonne adresse à recommander."
Agadir,Hotel,Riad Les Chtis d'Agadir,Boussole,il y a 2 ans ,"Excellente adresse pour un séjour à Agadir. Personnel très accueillant, réactif et à l'écoute❤️
On a réservé pour nos beaux parents et ils ont adoré. Émile nous a aidé et …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Aurélien Bardon,il y a 2 ans ,"J'ai eu la chance de séjourner quelques jours chez Didier & Caroline dans le cadre du télétravail.
Le wifi depuis la terrasse fonctionne très bien & il a été très agréable d'y …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Gerald Ducardonnet,il y a un an ,C était notre première fois à Agadir. Nous sommes vraiment ravis de notre séjour au riad qui correspond tout à fait au standard que nous cherchions. Il est idéalement situé  proche du souk du centre  et accessible à la plage à pieds dans un …
Agadir,Hotel,Riad Les Chtis d'Agadir,Antony CAIROLI (Kero),il y a un an ,"Que dire.. tout était parfait! le riad magique.. Emile et Micheline sont des gens extraordinaires!! Merci Emile d'être allé chercher les beignets, souvenirs de mon enfance! Merci pour vos conseils, la visite et ce moment festif partagé pour …"
Agadir,Hotel,Riad Les Chtis d'Agadir,David Remetter,il y a 3 ans ,"Nous avons passé 4 nuits dans le Riad. Très bon accueil du maitre des lieux, qui est également de très bons conseils (restaurants, coins à visiter, endroits à éviter, etc...). Très pratique lorsque vous ne connaissez pas la ville et ses …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Sofiène Lagrane,il y a 2 ans ,"Nous venons de passer les fêtes de fin d'année dans ce Riad, nous n'avons pas eu l'honneur de rencontrer les propriétaires qui ont dû exceptionnellement s'absenter et pourtant nous ont laissé entre de bonnes mains avec Mehdi Naïma et Fatima …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Nathalie Duqueroux,il y a un an ,"Un petit riad très agréable, très propre où règne vraiment une atmosphère conviviale et décontractée ! On s'y sent vraiment très bien, l'accueil y est très sympathique , le service attentionné. …"
Agadir,Hotel,Riad Les Chtis d'Agadir,Thomas Masson,il y a 3 ans ,Nous avons réservé pour une semaine au Riad des ch'tis pour notre premier séjour au Maroc. C'est un moment mémorable que nous avons passé dans ce Riad chaleureux et convivial. Un grand merci à Olivier pour son accueil et son partage …
Agadir,Hotel,Riad Les Chtis d'Agadir,Vincent Fouchet,il y a 2 ans ,"Nous sommes venus pour 3 nuits dans la chambre Safran (chambre supérieure).
C est très bruyant, nous avons dormi avec les boules quies car la chambre donne directement sur la rue et sur la porte d entrée en fer qui claque à chaque …"
Agadir,Hotel,Riad Les Chtis d'Agadir,colin favre-coutillet,il y a 6 ans ,"Que dire et par où commencer ? Nous avons passé une nuit au Riad car nous avions un avion à Agadir et cherchions un logement, le Riad avait des bons avis et cela a suffit à nous convaincre. Que dire de la décoration? Les goûts et les …"
Agadir,Hotel,Amadil Ocean Club,Achraf Achkar,il y a une semaine ,"Un immense bravo à toute l’équipe d’animation ! Grâce à vous, notre séjour a été encore plus mémorable. Toujours souriants, dynamiques et pleins d’énergie, vous avez su créer une ambiance chaleureuse et conviviale tout au long de la journée …"
Agadir,Hotel,Amadil Ocean Club,malak Khoumsi,il y a 3 semaines ,"Cela fait quatre ans que je viens à l’Atlas Amadil Beach Club et je comprends pourquoi j’y retourne toujours. Les chambres sont confortables, propres et certaines offrent une vue magnifique sur la mer. Le buffet est varié, mêlant cuisine …"
Agadir,Hotel,Amadil Ocean Club,Celine Touzan,il y a une semaine ,"Super hôtel ! Animateurs au top toujours présents pour mettre l’ambiance ! Repas diversifiés avec des serveurs très à l’écoute !
Chambre spacieuse et propre ! …"
